longitude,latitude,address,batch,classification,name,province,add_detail,era_cn,era_order,era_en,classification_en,era_year,name_en,number,area,num_per_area,province_en
112.563973567,37.428839988,山西省太谷县,第六批,古建筑,无边寺,山西省,山西省太谷县无边寺,宋,16,Song dynasty,Ancient architecture,1120,Wubian Temple,271.0,15.63,17.338451695457454,Shanxi
111.99518802,37.025476275900004,山西省介休市,第六批,古遗址,洪山窑址,山西省,山西省介休市洪山窑址,宋,16,Song dynasty,Ancient ruins,1120,Hongshan Kiln Site,271.0,15.63,17.338451695457454,Shanxi
106.825565776,27.8143176744,贵州省遵义县,第五批,古建筑,海龙屯,贵州省,贵州省遵义县海龙屯,宋,16,Song dynasty,Ancient architecture,1120,Hailongyu,39.0,17.6,2.215909090909091,Guizhou
108.03431226299999,36.4444719727,甘肃省华池县,第五批,古建筑,东华池塔,甘肃省,甘肃省华池县东华池塔,宋,16,Song dynasty,Ancient architecture,1120,Donghua Pool Tower,71.0,45.44,1.5625,Gansu
116.998323504,35.6030622097,山东省曲阜县,第一批,古建筑,曲阜孔庙及孔府,山东省,山东省曲阜县曲阜孔庙及孔府,宋,16,Song dynasty,Ancient architecture,1120,Qufu Confucius Temple and Confucius,96.0,15.38,6.24187256176853,Shandong
116.023836192,29.5165737909,江西省星子县,第三批,古建筑,观音桥,江西省,江西省星子县观音桥,宋,16,Song dynasty,Ancient architecture,1120,Guanyin Bridge,51.0,16.7,3.0538922155688626,Jiangxi
96.6721195275,32.9226939086,青海省玉树县,第五批,古建筑,藏娘佛塔及桑周寺,青海省,青海省玉树县藏娘佛塔及桑周寺,宋,16,Song dynasty,Ancient architecture,1120,Tibetan Nunnery Stupa and Sang Zhou Temple,18.0,72.23,0.2492039318842586,Qinghai
110.367581122,20.0131147152,海南省海口市,第五批,古建筑,五公祠,海南省,海南省海口市五公祠,宋,16,Song dynasty,Ancient architecture,1120,Five gongs,14.0,3.4,4.11764705882353,Hainan
112.458604289,37.7115782196,山西省太原市,第一批,古建筑,晋祠,山西省,山西省太原市晋祠,宋,16,Song dynasty,Ancient architecture,1120,Jinci,271.0,15.63,17.338451695457454,Shanxi
117.13707691,36.2001802585,山东省泰安市,第三批,古建筑,岱庙,山东省,山东省泰安市岱庙,宋,16,Song dynasty,Ancient architecture,1120,Temple,96.0,15.38,6.24187256176853,Shandong
117.649655978,27.5729014764,福建省建阳市,第六批,古墓葬,朱熹墓,福建省,福建省建阳市朱熹墓,宋,16,Song dynasty,Ancient tomb,1120,Tomb of Zhu Xi,85.0,12.13,7.007419620774938,Fujian
118.60036234299999,24.901652384000002,福建省泉州市,第三批,古建筑,洛阳桥,福建省,福建省泉州市洛阳桥,宋,16,Song dynasty,Ancient architecture,1120,Luoyang Bridge,85.0,12.13,7.007419620774938,Fujian
116.66178376200001,23.6688421582,广东省潮州市,第三批,古建筑,广济桥,广东省,广东省潮州市广济桥,宋,16,Song dynasty,Ancient architecture,1120,Guangji Bridge,66.0,18.0,3.6666666666666665,Guangdong
112.84574824100001,35.5351260322,山西省晋城市,第三批,古建筑,玉皇庙,山西省,山西省晋城市玉皇庙,宋,16,Song dynasty,Ancient architecture,1120,Jade Emperor Temple,271.0,15.63,17.338451695457454,Shanxi
118.597877098,24.9086064677,福建省泉州市,第一批,古建筑,清净寺,福建省,福建省泉州市清净寺,宋,16,Song dynasty,Ancient architecture,1120,Qingjing Temple,85.0,12.13,7.007419620774938,Fujian
114.588919227,38.149876568,河北省正定县,第一批,古建筑,隆兴寺,河北省,河北省正定县隆兴寺,宋,16,Song dynasty,Ancient architecture,1120,Longxing Temple,165.0,18.77,8.790623335109219,Hebei
121.516592138,29.9923526042,浙江省宁波市,第一批,古建筑,保国寺,浙江省,浙江省宁波市保国寺,宋,16,Song dynasty,Ancient architecture,1120,Baoguo Temple,130.0,10.2,12.745098039215687,Zhejiang
112.612889906,34.7277664598,河南省洛阳市,第一批,古建筑,白马寺,河南省,河南省洛阳市白马寺,宋,16,Song dynasty,Ancient architecture,1120,White Horse Temple,188.0,16.7,11.257485029940119,Henan
103.48378938,29.626636148499998,四川省峨眉县,第三批,古建筑,大庙飞来殿,四川省,四川省峨眉县大庙飞来殿,宋,16,Song dynasty,Ancient architecture,1120,Big Temple Flying Temple,134.0,48.14,2.7835479850436227,Sichuan
121.68020083299999,29.783919538899998,浙江省鄞县,第五批,石窟寺及石刻,东钱湖石刻,浙江省,浙江省鄞县东钱湖石刻,宋,16,Song dynasty,Cave temple and stone carving,1120,Dongqian Lake Stone Carving,130.0,10.2,12.745098039215687,Zhejiang
105.631109599,29.929712166199998,四川省安岳县,第五批,石窟寺及石刻,毗卢洞石刻造像,四川省,四川省安岳县毗卢洞石刻造像,宋,16,Song dynasty,Cave temple and stone carving,1120,Pilu Cave Stone Statue,134.0,48.14,2.7835479850436227,Sichuan
116.566074344,30.644358381700002,安徽省潜山县,第五批,石窟寺及石刻,天柱山山谷流泉摩崖石刻,安徽省,安徽省潜山县天柱山山谷流泉摩崖石刻,宋,16,Song dynasty,Cave temple and stone carving,1120,Tianzhu Mountain Valley Flow Spring Cliff Stone Carving,56.0,13.97,4.008589835361489,Anhui
120.63275414,31.318277927399997,江苏省苏州市,第二批,古建筑,玄妙观三清殿,江苏省,江苏省苏州市玄妙观三清殿,宋,16,Song dynasty,Ancient architecture,1120,Xuanmiao Guan Sanqing Hall,118.0,10.26,11.500974658869396,Jiangsu
112.929140067,34.6553370619,河南省巩县,第二批,古墓葬,宋陵,河南省,河南省巩县宋陵,宋,16,Song dynasty,Ancient tomb,1120,Song Ling,188.0,16.7,11.257485029940119,Henan
106.955598377,27.634095264099997,贵州省遵义市,第二批,古墓葬,杨粲墓,贵州省,贵州省遵义市杨粲墓,宋,16,Song dynasty,Ancient tomb,1120,Yang Yu's tomb,39.0,17.6,2.215909090909091,Guizhou
126.97530980399999,45.518567257799994,黑龙江省阿城县,第二批,古遗址,金上京会宁府遗址,黑龙江省,黑龙江省阿城县金上京会宁府遗址,宋,16,Song dynasty,Ancient ruins,1120,Jinshang Jinghui Ningfu Site,28.0,45.48,0.6156552330694811,Heilongjiang
119.383853345,26.059348308,福建省福州市,第五批,石窟寺及石刻,鼓山摩崖石刻,福建省,福建省福州市鼓山摩崖石刻,宋,16,Song dynasty,Cave temple and stone carving,1120,Gushan Cliff Stone Carving,85.0,12.13,7.007419620774938,Fujian
113.66644497600001,39.236342166,山西省繁峙县,第二批,古建筑,岩山寺,山西省,山西省繁峙县岩山寺,宋,16,Song dynasty,Ancient architecture,1120,Rock Mountain Temple,271.0,15.63,17.338451695457454,Shanxi
111.65371813700001,29.0121488552,湖南省常德市,第二批,石窟寺及石刻,常德铁幢,湖南省,湖南省常德市常德铁幢,宋,16,Song dynasty,Cave temple and stone carving,1120,Changde Iron Building,58.0,21.18,2.7384324834749765,Hunan
104.9331493,31.9524266688,四川省江油县,第三批,古建筑,云岩寺,四川省,四川省江油县云岩寺,宋,16,Song dynasty,Ancient architecture,1120,Yunyan Temple,134.0,48.14,2.7835479850436227,Sichuan
119.49068963299999,28.8722907531,浙江省金华市,第三批,古建筑,天宁寺大殿,浙江省,浙江省金华市天宁寺大殿,宋,16,Song dynasty,Ancient architecture,1120,Tianning Temple Hall,130.0,10.2,12.745098039215687,Zhejiang
112.43886125,39.321550750300005,山西省朔县,第三批,古建筑,崇福寺,山西省,山西省朔县崇福寺,宋,16,Song dynasty,Ancient architecture,1120,Chongfu Temple,271.0,15.63,17.338451695457454,Shanxi
115.86283631299999,39.7267526208,北京市房山区,第六批,古墓葬,金陵,北京市,北京市房山区金陵,宋,16,Song dynasty,Ancient tomb,1120,Jinling,99.0,1.68,58.92857142857143,Beijing
111.988063164,25.653839564200002,湖南省宁远县,第六批,古遗址,舜帝庙遗址,湖南省,湖南省宁远县舜帝庙遗址,宋,16,Song dynasty,Ancient ruins,1120,Ruins of the Emperor Temple,58.0,21.18,2.7384324834749765,Hunan
118.591931117,24.920359968400003,福建省泉州市,第二批,古建筑,开元寺,福建省,福建省泉州市开元寺,宋,16,Song dynasty,Ancient architecture,1120,Kaiyuan Temple,85.0,12.13,7.007419620774938,Fujian
111.68132483,30.77894471110001,湖北省当阳县,第二批,古建筑,玉泉寺及铁塔,湖北省,湖北省当阳县玉泉寺及铁塔,宋,16,Song dynasty,Ancient architecture,1120,Yuquan Temple and Tower,91.0,18.59,4.895104895104895,Hubei
114.37746676,34.8223216655,河南省开封市,第一批,古建筑,祜国寺塔（铁塔）,河南省,河南省开封市祜国寺塔（铁塔）,宋,16,Song dynasty,Ancient architecture,1120,Shuguo Temple Tower (Iron Tower),188.0,16.7,11.257485029940119,Henan
115.009266609,38.5168183874,河北省定县,第一批,古建筑,定县开元寺塔（料敌塔）,河北省,河北省定县定县开元寺塔（料敌塔）,宋,16,Song dynasty,Ancient architecture,1120,Ding County Kaiyuan Temple Tower (Material Tower),165.0,18.77,8.790623335109219,Hebei
120.140711701,30.202612247199998,浙江省杭州市,第一批,古建筑,六和塔,浙江省,浙江省杭州市六和塔,宋,16,Song dynasty,Ancient architecture,1120,Liuhe Tower,130.0,10.2,12.745098039215687,Zhejiang
105.508267349,29.1249199691,四川省泸县,第六批,古墓葬,泸县宋墓,四川省,四川省泸县泸县宋墓,宋,16,Song dynasty,Ancient tomb,1120,Song County Song Tomb,134.0,48.14,2.7835479850436227,Sichuan
111.83083562600001,36.599677829099996,山西省霍州市,第六批,古遗址,霍州窑址,山西省,山西省霍州市霍州窑址,宋,16,Song dynasty,Ancient ruins,1120,Huozhou kiln site,271.0,15.63,17.338451695457454,Shanxi
109.517432662,30.3089785113,湖北省恩施市,第六批,古遗址,施州城址,湖北省,湖北省恩施市施州城址,宋,16,Song dynasty,Ancient ruins,1120,Shizhou City Site,91.0,18.59,4.895104895104895,Hubei
120.878148865,31.2754561962,江苏省吴县,第一批,石窟寺及石刻,保圣寺罗汉塑像,江苏省,江苏省吴县保圣寺罗汉塑像,宋,16,Song dynasty,Cave temple and stone carving,1120,Baosheng Temple Luohan statue,118.0,10.26,11.500974658869396,Jiangsu
81.53058284939999,30.63711973880001,西藏自治区普兰县,第五批,古建筑,科迦寺,西藏自治区,西藏自治区普兰县科迦寺,宋,16,Song dynasty,Ancient architecture,1120,Koka Temple,37.0,122.8,0.30130293159609123,Tibet
104.38270989200001,28.9068714317,四川省宜宾县,第六批,古墓葬,石城山崖墓群,四川省,四川省宜宾县石城山崖墓群,宋,16,Song dynasty,Ancient tomb,1120,Shicheng Mountain Cliff Tombs,134.0,48.14,2.7835479850436227,Sichuan
118.49608245799999,24.8396204345,福建省晋江市,第六批,古遗址,磁灶窑址,福建省,福建省晋江市磁灶窑址,宋,16,Song dynasty,Ancient ruins,1120,Magnetic stove kiln site,85.0,12.13,7.007419620774938,Fujian
120.219375416,30.2592444615,浙江省杭州市,第一批,古墓葬,岳飞墓,浙江省,浙江省杭州市岳飞墓,宋,16,Song dynasty,Ancient tomb,1120,Yue Fei Tomb,130.0,10.2,12.745098039215687,Zhejiang
114.577970555,38.1382995811,河北省正定县,第一批,古建筑,广惠寺华塔,河北省,河北省正定县广惠寺华塔,宋,16,Song dynasty,Ancient architecture,1120,Guanghui Temple Huata,165.0,18.77,8.790623335109219,Hebei
108.34485142,35.1214540394,陕西省旬邑县,第五批,古建筑,泰塔,陕西省,陕西省旬邑县泰塔,宋,16,Song dynasty,Ancient architecture,1120,Tata,138.0,20.56,6.712062256809339,Shaanxi
118.59504004200001,24.9003383911,福建省泉州市,第六批,古遗址,德济门遗址,福建省,福建省泉州市德济门遗址,宋,16,Song dynasty,Ancient ruins,1120,Dejimen ruins,85.0,12.13,7.007419620774938,Fujian
112.81271748,34.1627775455,河南省汝州市,第六批,古遗址,张公巷窑址,河南省,河南省汝州市张公巷窑址,宋,16,Song dynasty,Ancient ruins,1120,Zhanggongxiang kiln site,188.0,16.7,11.257485029940119,Henan
113.257445101,35.285107795100004,河南省修武县,第六批,古遗址,当阳峪窑址,河南省,河南省修武县当阳峪窑址,宋,16,Song dynasty,Ancient ruins,1120,Yangshuo kiln site,188.0,16.7,11.257485029940119,Henan
103.39058726200001,29.5852367671,四川省峨眉县,第一批,石窟寺及石刻,峨眉山圣寿万年寺铜铁佛像,四川省,四川省峨眉县峨眉山圣寿万年寺铜铁佛像,宋,16,Song dynasty,Cave temple and stone carving,1120,Copper and Iron Buddha Statue of Emeishan Shengshou Wannian Temple,134.0,48.14,2.7835479850436227,Sichuan
108.06798630700001,35.0518349749,陕西省彬县,第五批,古建筑,彬县开元寺塔,陕西省,陕西省彬县彬县开元寺塔,宋,16,Song dynasty,Ancient architecture,1120,Binyuan Kaiyuan Temple Tower,138.0,20.56,6.712062256809339,Shaanxi
120.62963444,31.301141283899998,江苏省苏州市,第一批,石窟寺及石刻,苏州文庙内宋代石刻,江苏省,江苏省苏州市苏州文庙内宋代石刻,宋,16,Song dynasty,Cave temple and stone carving,1120,Song Dynasty stone carving in Suzhou Confucian Temple,118.0,10.26,11.500974658869396,Jiangsu
114.78125101100001,37.7537665425,河北省宁晋县,第一批,古建筑,赵州陀罗尼经幢,河北省,河北省宁晋县赵州陀罗尼经幢,宋,16,Song dynasty,Ancient architecture,1120,Zhaozhou Daloni,165.0,18.77,8.790623335109219,Hebei
113.454640535,34.279800065100005,河南省禹州市,第六批,古遗址,扒村窑址,河南省,河南省禹州市扒村窑址,宋,16,Song dynasty,Ancient ruins,1120,Yucun kiln site,188.0,16.7,11.257485029940119,Henan
113.736115015,34.459442752600005,河南省新郑市,第六批,古墓葬,李诫墓,河南省,河南省新郑市李诫墓,宋,16,Song dynasty,Ancient tomb,1120,Tomb of Li Yu,188.0,16.7,11.257485029940119,Henan
113.736115015,34.459442752600005,河南省新郑市,第六批,古墓葬,欧阳修墓,河南省,河南省新郑市欧阳修墓,宋,16,Song dynasty,Ancient tomb,1120,Ouyang Xiu Tomb,188.0,16.7,11.257485029940119,Henan
112.35477781,37.6177629792,山西省清徐县,第六批,古建筑,清源文庙,山西省,山西省清徐县清源文庙,宋,16,Song dynasty,Ancient architecture,1120,Qingyuan Confucian Temple,271.0,15.63,17.338451695457454,Shanxi
112.554749239,34.4990571982,河南省伊川县,第六批,古墓葬,范仲淹墓,河南省,河南省伊川县范仲淹墓,宋,16,Song dynasty,Ancient tomb,1120,Fan Zhongyan's tomb,188.0,16.7,11.257485029940119,Henan
109.585132016,41.4973759032,内蒙古自治区达尔罕茂明安联合旗,第六批,古遗址,安答堡子城址,内蒙古自治区,内蒙古自治区达尔罕茂明安联合旗安答堡子城址,宋,16,Song dynasty,Ancient ruins,1120,Anfubaozi City Site,78.0,118.3,0.6593406593406593,Inner Mongolia
106.53199999200001,37.935174812199996,宁夏回族自治区灵武市,第六批,古遗址,灵武窑址,宁夏回族自治区,宁夏回族自治区灵武市灵武窑址,宋,16,Song dynasty,Ancient ruins,1120,Lingwu Kiln Site,16.0,6.64,2.409638554216868,Ningxia
107.43210095399999,40.7726588817,内蒙古自治区四子王旗,第六批,古遗址,净州路故城,内蒙古自治区,内蒙古自治区四子王旗净州路故城,宋,16,Song dynasty,Ancient ruins,1120,Jingzhou Road Old City,78.0,118.3,0.6593406593406593,Inner Mongolia
102.640147343,37.9331721429,甘肃省武威县,第一批,石窟寺及石刻,重修护国寺感应塔碑（西夏碑）,甘肃省,甘肃省武威县重修护国寺感应塔碑（西夏碑）,宋,16,Song dynasty,Cave temple and stone carving,1120,Rebuilding the Huguosi Induction Tower Monument (Xi Xia Bei),71.0,45.44,1.5625,Gansu
119.303375427,26.1062872627,福建省福州市,第二批,古建筑,华林寺大殿,福建省,福建省福州市华林寺大殿,宋,16,Song dynasty,Ancient architecture,1120,Hualin Temple Hall,85.0,12.13,7.007419620774938,Fujian
114.83493823799999,37.769612448400004,河北省赵县,第五批,石窟寺及石刻,大观圣作之碑,河北省,河北省赵县大观圣作之碑,宋,16,Song dynasty,Cave temple and stone carving,1120,Great view of the monument,165.0,18.77,8.790623335109219,Hebei
112.96751986,36.8883228212,山西省武乡县,第五批,古建筑,洪济院,山西省,山西省武乡县洪济院,宋,16,Song dynasty,Ancient architecture,1120,Hongji Hospital,271.0,15.63,17.338451695457454,Shanxi
118.59692302799999,24.911854815300003,福建省泉州市,第五批,古建筑,泉州府文庙,福建省,福建省泉州市泉州府文庙,宋,16,Song dynasty,Ancient architecture,1120,Quanzhou Fuwen Temple,85.0,12.13,7.007419620774938,Fujian
114.200774054,34.1113932073,河南省鄢陵县,第六批,古建筑,乾明寺塔,河南省,河南省鄢陵县乾明寺塔,宋,16,Song dynasty,Ancient architecture,1120,Ganming Temple Tower,188.0,16.7,11.257485029940119,Henan
114.35638663299999,34.7920030075,河南省开封市,第三批,古遗址,北宋东京城遗址,河南省,河南省开封市北宋东京城遗址,宋,16,Song dynasty,Ancient ruins,1120,Northern Song Dynasty Tokyo City Ruins,188.0,16.7,11.257485029940119,Henan
126.352136054,48.009015428999994,黑龙江省克东县,第三批,古遗址,蒲与路故城遗址,黑龙江省,黑龙江省克东县蒲与路故城遗址,宋,16,Song dynasty,Ancient ruins,1120,Puhe Road Old City Ruins,28.0,45.48,0.6156552330694811,Heilongjiang
112.859118275,32.6199932924,河南省唐河县,第六批,古建筑,泗洲寺塔,河南省,河南省唐河县泗洲寺塔,宋,16,Song dynasty,Ancient architecture,1120,Weizhou Temple Tower,188.0,16.7,11.257485029940119,Henan
114.161037224,34.388437240100004,河南省尉氏县,第六批,古建筑,尉氏兴国寺塔,河南省,河南省尉氏县尉氏兴国寺塔,宋,16,Song dynasty,Ancient architecture,1120,Yu's Xingguo Temple Tower,188.0,16.7,11.257485029940119,Henan
113.48680405799999,34.157183768,河南省禹县,第三批,古遗址,钧台钧窑遗址,河南省,河南省禹县钧台钧窑遗址,宋,16,Song dynasty,Ancient ruins,1120,Ruantai Kiln Site,188.0,16.7,11.257485029940119,Henan
119.021340015,27.8520911979,浙江省龙泉县,第三批,古遗址,大窑龙泉窑遗址,浙江省,浙江省龙泉县大窑龙泉窑遗址,宋,16,Song dynasty,Ancient ruins,1120,Dayao Longquan Kiln Site,130.0,10.2,12.745098039215687,Zhejiang
92.2023639424,29.0688526479,西藏自治区曲松县,第五批,古遗址,拉加里王宫遗址,西藏自治区,西藏自治区曲松县拉加里王宫遗址,宋,16,Song dynasty,Ancient ruins,1120,Lagari Palace ruins,37.0,122.8,0.30130293159609123,Tibet
118.29819698899999,25.449742362,福建省德化县（包括浔中、盖德、三班）,第三批,古遗址,屈斗宫德化窑遗址,福建省,福建省德化县（包括浔中、盖德、三班）屈斗宫德化窑遗址,宋,16,Song dynasty,Ancient ruins,1120,Qudou Palace Dehua Kiln Site,85.0,12.13,7.007419620774938,Fujian
111.13070397,35.2054902821,山西省夏县,第三批,古墓葬,司马光墓,山西省,山西省夏县司马光墓,宋,16,Song dynasty,Ancient tomb,1120,Sima Guang Tomb,271.0,15.63,17.338451695457454,Shanxi
104.80661799100001,28.1969901377,四川省珙县,第三批,古墓葬,樊人悬棺葬（墓）,四川省,四川省珙县樊人悬棺葬（墓）,宋,16,Song dynasty,Ancient tomb,1120,Fan people hanging funeral (tomb),134.0,48.14,2.7835479850436227,Sichuan
112.19267876,34.2250078092,河南省嵩县,第六批,古建筑,两程故里,河南省,河南省嵩县两程故里,宋,16,Song dynasty,Ancient architecture,1120,Two-way hometown,188.0,16.7,11.257485029940119,Henan
114.274308139,33.7433626592,河南省商水县,第六批,古建筑,商水寿圣寺塔,河南省,河南省商水县商水寿圣寺塔,宋,16,Song dynasty,Ancient architecture,1120,Shangshui Shousheng Temple Tower,188.0,16.7,11.257485029940119,Henan
112.542841901,33.0114195691,河南省南阳市,第六批,古建筑,鄂城寺,河南省,河南省南阳市鄂城寺,宋,16,Song dynasty,Ancient architecture,1120,Echeng Temple,188.0,16.7,11.257485029940119,Henan
116.66468401899999,23.668796324099997,广东省潮州市,第五批,古遗址,笔架山潮州窑遗址,广东省,广东省潮州市笔架山潮州窑遗址,宋,16,Song dynasty,Ancient ruins,1120,Bijiashan Chaozhou Kiln Site,66.0,18.0,3.6666666666666665,Guangdong
112.56900546,35.1170912688,河南省济源市,第六批,古建筑,柴庄延庆寺塔,河南省,河南省济源市柴庄延庆寺塔,宋,16,Song dynasty,Ancient architecture,1120,Chaizhuang Yanqing Temple Tower,188.0,16.7,11.257485029940119,Henan
113.45195542100001,35.2372610437,河南省修武县,第六批,古建筑,胜果寺塔,河南省,河南省修武县胜果寺塔,宋,16,Song dynasty,Ancient architecture,1120,Shengguo Temple Tower,188.0,16.7,11.257485029940119,Henan
113.922838397,33.37154893,河南省西平县,第六批,古建筑,宝严寺塔,河南省,河南省西平县宝严寺塔,宋,16,Song dynasty,Ancient architecture,1120,Baoyan Temple Tower,188.0,16.7,11.257485029940119,Henan
116.330775158,33.9720130629,河南省永城市,第六批,古建筑,崇法寺塔,河南省,河南省永城市崇法寺塔,宋,16,Song dynasty,Ancient architecture,1120,Chongfa Temple Tower,188.0,16.7,11.257485029940119,Henan
113.221535626,33.9731345058,河南省郏县,第六批,古建筑,郏县文庙,河南省,河南省郏县郏县文庙,宋,16,Song dynasty,Ancient architecture,1120,Yixian Confucian Temple,188.0,16.7,11.257485029940119,Henan
113.36352820799999,35.3096779642,河南省修武县,第六批,古建筑,百家岩寺塔,河南省,河南省修武县百家岩寺塔,宋,16,Song dynasty,Ancient architecture,1120,Baijiayan Temple Tower,188.0,16.7,11.257485029940119,Henan
115.560437963,33.8628341598,河南省鹿邑县,第五批,古遗址,鹿邑太清宫遗址,河南省,河南省鹿邑县鹿邑太清宫遗址,宋,16,Song dynasty,Ancient ruins,1120,Luyi Taiqing Palace Site,188.0,16.7,11.257485029940119,Henan
112.873107374,33.9144384638,河南省宝丰县,第五批,古遗址,清凉寺汝官窑遗址,河南省,河南省宝丰县清凉寺汝官窑遗址,宋,16,Song dynasty,Ancient ruins,1120,Qingliang Temple Yiguan Kiln Site,188.0,16.7,11.257485029940119,Henan
106.320686835,30.013072056,四川省合川市,第四批,古遗址,钓鱼城遗址,四川省,四川省合川市钓鱼城遗址,宋,16,Song dynasty,Ancient ruins,1120,Fishing city ruins,134.0,48.14,2.7835479850436227,Sichuan
112.39340506799999,24.7800362467,广东省连州市,第六批,古建筑,慧光塔,广东省,广东省连州市慧光塔,宋,16,Song dynasty,Ancient architecture,1120,Huiguang Tower,66.0,18.0,3.6666666666666665,Guangdong
114.903544704,34.3185976517,河南省睢县,第六批,古建筑,阎庄圣寿寺塔,河南省,河南省睢县阎庄圣寿寺塔,宋,16,Song dynasty,Ancient architecture,1120,Xinzhuang Shengshou Temple Tower,188.0,16.7,11.257485029940119,Henan
125.609814015,45.171384133400004,吉林省扶余市,第三批,石窟寺及石刻,大金得胜陀颂碑,吉林省,吉林省扶余市大金得胜陀颂碑,宋,16,Song dynasty,Cave temple and stone carving,1120,Dajin Desheng Tuobei Monument,33.0,18.74,1.7609391675560302,Jilin
118.53262673399999,24.95704009,福建省南安县,第三批,石窟寺及石刻,九日山摩崖石刻,福建省,福建省南安县九日山摩崖石刻,宋,16,Song dynasty,Cave temple and stone carving,1120,Jiuri Mountain Cliff Stone Carving,85.0,12.13,7.007419620774938,Fujian
118.60552982600001,24.9503553365,福建省泉州市,第三批,石窟寺及石刻,老君岩造像,福建省,福建省泉州市老君岩造像,宋,16,Song dynasty,Cave temple and stone carving,1120,Laojunyan statue,85.0,12.13,7.007419620774938,Fujian
119.46534768,28.4589753823,浙江省松阳县,第六批,古建筑,松阳延庆寺塔,浙江省,浙江省松阳县松阳延庆寺塔,宋,16,Song dynasty,Ancient architecture,1120,Songyang Yanqing Temple Tower,130.0,10.2,12.745098039215687,Zhejiang
119.988759101,30.516134787600002,浙江省德清县,第六批,古建筑,寿昌桥,浙江省,浙江省德清县寿昌桥,宋,16,Song dynasty,Ancient architecture,1120,Shouchang Bridge,130.0,10.2,12.745098039215687,Zhejiang
120.500713276,27.361908847800002,浙江省苍南县,第六批,古建筑,赤溪五洞桥,浙江省,浙江省苍南县赤溪五洞桥,宋,16,Song dynasty,Ancient architecture,1120,Chixi Wudong Bridge,130.0,10.2,12.745098039215687,Zhejiang
116.565359023,33.2679040147,安徽省蒙城县,第六批,古建筑,蒙城万佛塔,安徽省,安徽省蒙城县蒙城万佛塔,宋,16,Song dynasty,Ancient architecture,1120,Mengcheng Wanfota,56.0,13.97,4.008589835361489,Anhui
118.80399619399999,25.8860798961,福建省永泰县,第六批,古建筑,名山室,福建省,福建省永泰县名山室,宋,16,Song dynasty,Ancient architecture,1120,Famous mountain room,85.0,12.13,7.007419620774938,Fujian
118.692480922,24.7448942473,福建省泉州市、石狮市,第六批,古建筑,泉州港古建筑,福建省,福建省泉州市、石狮市泉州港古建筑,宋,16,Song dynasty,Ancient architecture,1120,Quanzhou Port Ancient Architecture,85.0,12.13,7.007419620774938,Fujian
119.52556596,25.9680632455,福建省长乐市,第六批,古建筑,圣寿宝塔,福建省,福建省长乐市圣寿宝塔,宋,16,Song dynasty,Ancient architecture,1120,Holy Life Pagoda,85.0,12.13,7.007419620774938,Fujian
118.704625639,25.468258336399998,福建省仙游县,第六批,古建筑,无尘塔,福建省,福建省仙游县无尘塔,宋,16,Song dynasty,Ancient architecture,1120,Clean tower,85.0,12.13,7.007419620774938,Fujian
106.79669533100001,30.38086673110001,四川省华蓥市,第五批,古墓葬,安丙家族墓地,四川省,四川省华蓥市安丙家族墓地,宋,16,Song dynasty,Ancient tomb,1120,Anjia Family Cemetery,134.0,48.14,2.7835479850436227,Sichuan
113.283438691,35.4509899386,山西省陵川县,第六批,古建筑,南神头二仙庙,山西省,山西省陵川县南神头二仙庙,宋,16,Song dynasty,Ancient architecture,1120,Nanshentou Erxian Temple,271.0,15.63,17.338451695457454,Shanxi
114.320247545,25.122365586,广东省南雄县,第三批,古建筑,三影塔,广东省,广东省南雄县三影塔,宋,16,Song dynasty,Ancient architecture,1120,Three Shadow Tower,66.0,18.0,3.6666666666666665,Guangdong
118.74769494600001,30.9786473792,安徽省宣州市,第三批,古建筑,广教寺双塔,安徽省,安徽省宣州市广教寺双塔,宋,16,Song dynasty,Ancient architecture,1120,Guangjiao Temple Twin Towers,56.0,13.97,4.008589835361489,Anhui
114.70779873299999,23.7331399153,广东省河源市,第六批,古建筑,龟峰塔,广东省,广东省河源市龟峰塔,宋,16,Song dynasty,Ancient architecture,1120,Guifeng Tower,66.0,18.0,3.6666666666666665,Guangdong
116.588385499,35.4158346197,山东省济宁市,第三批,古建筑,崇觉寺铁塔,山东省,山东省济宁市崇觉寺铁塔,宋,16,Song dynasty,Ancient architecture,1120,Chongjue Temple Tower,96.0,15.38,6.24187256176853,Shandong
120.112829084,30.8792672779,浙江省湖州市,第三批,古建筑,飞英塔,浙江省,浙江省湖州市飞英塔,宋,16,Song dynasty,Ancient architecture,1120,Feiyingta,130.0,10.2,12.745098039215687,Zhejiang
117.98494312,26.050118295700003,福建省南蒲县,第三批,古建筑,释迦文佛塔,福建省,福建省南蒲县释迦文佛塔,宋,16,Song dynasty,Ancient architecture,1120,Sakyamuni stupa,85.0,12.13,7.007419620774938,Fujian
115.42134592,28.0025136135,江西省樟树市,第六批,古建筑,鸣水桥,江西省,江西省樟树市鸣水桥,宋,16,Song dynasty,Ancient architecture,1120,Mingshui Bridge,51.0,16.7,3.0538922155688626,Jiangxi
119.427777551,32.4085052546,江苏省扬州市,第五批,古墓葬,普哈丁墓,江苏省,江苏省扬州市普哈丁墓,宋,16,Song dynasty,Ancient tomb,1120,Tomb of Pujdin,118.0,10.26,11.500974658869396,Jiangsu
